text,label,perplexity
"Horolezec Lukáš Novák se před několika dny vydal na dobrodružnou cestu do Karibiku. Měl po cestě v plánu několik alpských výstupů a kajakování. Jak se ale ukázalo, cesta mu přinesla mnohem více překvapení a nástrah než plánoval.Když Novák dorazil na letiště v Santo Domingu, zjistil, že jeho letadlo už odletělo a on zmeškal spoj. To ale nebylo všechno, co mu cesta přinesla. Během jeho expedice se mu postavily do cesty komáři, kteří se stali jeho neustálým společníkem po celou dobu cesty.Lukáš Novák se ale nevzdává a odhodlaně se vydal na cestu, aby splnil svůj cíl. ""Komáři jsou nepříjemní, ale nevzdávám to,"" řekl Novák.",1,28
"Silnice jsou sjízdné. Zdravotnické účely budou připojené s vlakovými přehledy, tato situace může mít své komplikace. Otevírání sněhu vyvádí odpočinek o 2 metru, s jímž budou provozovat účely bezpečnosti a průmyslové zákazníky, a to je ve volném trhu nebezpečné. Do budoucnosti se může stát, že vlakové přehledy budou muset znovu odvrátit - to dokazuje už případ zlomeného podlahu na vlaku Zlín-Louny. Na již dostupné místo, které bylo začátkem ledna zničeno vlakovým přehledem, přišli od počátku ledního roku.V posledních týdnech o výplaty pořádala úředníkka Sněžení Jiří Sklenářová vlaky. Vlaky železničních podniků přišla jasněji, ale také zájem o silnice budou na výplaty vlaky pokusit další silnicí.",1,21
"Občané malé obce Valtice se konečně dočkali svého vysněného cíle. Místní radnice totiž oznámila, že plánují navázat spolupráci s partnerskou obcí Vaduz v Lichtenštejnsku.Tento krok je velmi významný pro Valtice, které se tak mohou dostat do povědomí i mezinárodní veřejnosti. Místní obyvatelé mají naději, že toto partnerství přinese do obce nové příležitosti a možnosti.První kroky k navázání spolupráce již byly učiněny a nyní se připravuje oficiální dopis, který bude odeslán do Vaduzu. V něm budou popsány plány a představy obou obcí ohledně spolupráce.Valtičtí doufají, že toto partnerství bude přínosem pro oba subjekty a že se také podaří vybudovat pevné a přátelské vztahy mezi oběma komunitami.",1,24
"Lidé rádi pěstují svoji zahrádku, ale prodávat své výpěstky se zdají nesmírně těžké. Dle průzkumu provedeného Kafkou zahrádkářů ukazuje, že zhruba polovina z nich neprodává ani nezamýšlí se prodávat své výpěstky.Převážná většina respondentů vysvětluje to tím, že chtějí si užít své vlastní výpěstky, ať už se jedná o ovocnou zahrádku nebo o zahrádku s kapostnatými rostlinami. Jen malá část respondentů uvádí, že se snaží prodávat své výpěstky, ale stále se cítí nedostatečně prezentováni.Zhruba 35% respondentů uvádí, že prodávat své výpěstky by bylo pro ně příliš špatně placené. Z toho většina lidí uvádí, že by si chtělo užít své vlastní výpěstky, ale také se snaží podpořit místní ekonomiku a přispět k udržitelnosti.Podle zhrnutí Kafkou, lidé se stále více zajímají o svoji zahrádku a rádi si užívají plody svého úsilí. Prodávat své výpěstky se zdá být méně atraktivní než užívání jejich plodů.",1,13
".V únoru 2008 soud rozhodl ve prospěch protestujících a stavbu odmítl. Obec obhájila své stanovisko v odvolacím řízení před Městským soudem v Praze a vynutila založení zkolaudované odsouhlasené stavby, k čemuž ale již nedošlo (rozhodnutí bylo zveřejněno 17. 3. 2008). Protože obě strany podaly stížnost a rozhodnutí vzaly ke krajskému soudu, byl soudní spor dočasně zastaven.Souhlasné stanovisko vyjádřili většinovým souhlasem radních zastupitelé ČSSD, KSČM, NK a KDU-ČSL, tj. všechny zastoupené strany ostatně kromě koalice. Krajský soud odmítl návrhy na zrušení stavby proti vynucené stavbě slavkovského areálu, který stavebník už dlouho dostavěl, ač ještě není zkolaudovaný a nedovolil stížnosti na odvolání. Zastoupená ve všech třech komorách zákonodárného sboru republiky Strana zelených v r. 2010 podalo ústavní stížnost proti rozhodnutí, jejíž jednání bylo dokončeno v roce 2013.",1,30
"zdravotní obličeji. Jediné obličeji takže je vyplněn úsilí, než nějaký klíčný hodnotí. zdravotní obličeji. Jediné obličeji takže je vyplněn úsilí, než nějaký klíčný hodnotí. zdravotní obličeji. Jediné obličeji takže je vyplněn úsilí, než nějaký klíčný hodnotí. zdravotní obličeji. Jediné obličeji takže je vyplněn úsilí, než nějaký klíčný hodnotí. zdravotní obličeji. Jediné obličeji takže je vyplněn úsilí, než nějaký klíčný hodnotí. zdravotní obličeji.",1,1
"""Zvykáte sa využívať internet pre rôzne účely, včeraň i na pojištění vašich domácností. Pojištění přes internet je ľudské a snadný spôsob, ako snížiť rôzne náklady a zabezpečiť svoj porodný domov.Při pojištění přes internet si môžete vybrat z širokého vyboru pojišťovny, ako napríklad Česká pojišťovna, Pojišťovna AXA, Uniqa, ako aj pojišťovny zvané ""páľubač"" ako je napríklad Hned.cz nebo Slevomat. Všetky z týchto pojišťovných spoločnosti ponúkajú rôzne tarify a podmienky, preto by ste mali hľadati v ich ponúkach a vybrat si najlepšiu opciu pre svoju rodinu.Ako jedna z nejnákladnejších formúl pojišťovania je vďaka pojišťovným kauzó pre zdrowie.",1,41
"/ Art Stories or Rembrandt, Graffiti and the New London. Praha: BB/art, 2011. 224 s. (BB/art). ISBN 978-80-7381-747-4. (česky, anglicky)### Související články* Grafit* T-kódy### Externí odkazy*  Obrázky, zvuky či videa k tématu graffiti na Wikimedia Commons* Graffiti ve fotografii – pořad Českého rozhlasu Plus, podrobné informace o graffiti, možnost online poslechu* Graffiti.cz – internetové stránky věnující se graffiti* graffiti.art – nezávislé internetové stránky věnované graffiti* graffitiglobe.cz – internetové stránky věnující se graffiti* Pěkné graffiti – internetové stránky věnující se graffiti* Kdo maluje graffiti ve veřejném prostoru je zároveň vandalem, tvrdí experti. iDnes.cz, 29. 5. 2010* Graffiti jako umění. Záchrana architektonických děl ustupujících pod vrstvou nelegálního graffiti. Deník Referendum, 27. 1. 2009* Kde jen můžete přijít na graffiti? Učí toteíta s názvem Graffmap. iDnes.cz, 31. 3.",1,50
"záchranných sítí. Podívejte se na nichPřelomový objev? Lékaři asi zjistili, co vyvolává Alzheimerovu chorobu. Má to v těle skoro každý z násPřelomový objev? Lékaři asi zjistili, co vyvolává Alzheimerovu chorobu. Má to v těle skoro každý z násHlavní problém sbírkou záchranných sítí představuje například jejich možnost přežít velmi omezený životní prostor. Po uvedení si představují nákupní prostor, který stává běžnou hodinou a s níž se přizpůsobuje dál. Do sbírky prostorového prostoru nejsou výjimkou ubytování sídliště od nocí a při neplánovaným zvěrstvem. ""To oslíbení by se měl zabývat až obnovy.",1,14
"Praha, 12. března 2023Předseda Strany zelených Ondřej Buber v sobotu oznámil, že novoměstská koalice podpoří Centrum olympijské přípravy. Tato nová instituce má za cíl podpořit české sportovce, kteří se snaží získat kvalifikační kritéria pro start na Letních hrách v Tokiu v roce 2021.Ondřej Buber uvedl, že se Strana zelených rozhodla podpořit tuto iniciativu, protože věří v to, že sport může přinést mnoho pozitivního pro všechny. Předseda strany také uvedl, že se snaží podpořit české sportovce, kteří se snaží získat kvalifikační kritéria pro start na Letních hrách v Tokiu v roce 2021.Centrum olympijské přípravy bude zahrnovat širokou řadu služeb, včetně fyzické přípravy, výživy a psychologických poraden. Cílem je podpořit české sportovce v jejich snaze získat kvalifikační kritéria pro start na Letních hrách v Tokiu v roce 2021.Novoměstská koalice tuto iniciativu podpoří s tím, že ví, že sport může přinést mnoho pozitivního pro všechny, a že podpora českým sportovcům je důležitým způsobem, jak pomoci republice.",1,9
"""Názory budou mít rozhodně výsledky. Pokud přečtete hlasování, se kterými ušetřili hodně peněz, pak to vypadá, že jejich názory byly pořád vypadány jako kulaté. Teď je třeba, aby se jim rozhodla o dalších výzvách a o nich budou rozhodovat více lidé,"" vysvětlil.Také prohlásil, že ""kdyby nám to dělala ANO, oni bychom hlasovali pořád podle zákona. Je mi poměrně lehké, když to dělají my, nebo když je to zahrnuje politické strany jako ČSSD, SPD a STAN, a my to nikdy necháváme"".V souvislosti s tím, zda i teď dojde k vyjednávání na schůzce mezi Ústavní soudem a Vyšetřovatelem výzkumu o korupci změny veřejných zakázek (UVOZK), řekl, že pro Ústavu by bylo vysoké chybějící konce. ""Už bychom to měli, že to téměř půjde ušetřit,"" napsal na Facebooku.""",1,21
"Na Kroměřížsku se za uplynulý týden uskutečnila rozsáhlá kontrolní akce dopravní policie, která měla za cíl zlepšit bezpečnost silničního provozu a zjistit, zda řidiči dodržují platné předpisy. Během akce zkontrolovali policisté celkem 225 vozidel.Kontrola probíhala na několika místech Kroměřížska, například v oblastech rychlostních komunikací, kde dochází k častým dopravním nehodám. Hlavním cílem bylo prověřit, zda řidiči dodržují předpisy, a pokud ne, zajistit potřebnou nápravu.""Zaměřovali jsme se především na rychlost, technický stav vozidel, kontrolu dokladů, opilost řidičů a dodržování předpisů o používání bezpečnostních pásů a dětských autosedaček,"" uvedl mluvčí kroměřížské policie.Výsledkem kontroly je celkem 75 udělených pokut.",1,20
"Jihomoravané si našli nového ""oblíbence"" - Adolfa Hitlera. Avšak nejde o sympatie ke zlu, ale o smysl pro humor. Na sociálních sítích se totiž objevuje stále více vtipů a memů, které mají téma Hitlera. Dokonce vznikl i videoklip, kde jsou jihomoravští obyvatelé zachyceni, jak si zpívají o tom, jak jsou ""cool"" a že si mohou dovolit ""bavit se na účet Hitlera"".Tento fenomén není nový, podobné ""vtipálkové"" trendy se v minulosti objevily například u Stalina nebo Kim Jong-una. Nicméně je důležité si uvědomit, že ne všichni lidé mohou najít takové ""vtipy"" komické a respektovat historické události, které s sebou Hitler a jeho režim nesli.",1,45
"""Ministryně vnitra se hned pokusí přizpůsobit svůj návrh a dát zákon důrazu. Pokud se tento zákon přijde, tak uživatelé budou muset očekávat, že budou přijímat poštu až o týden později. Toto může být pro ně velký problém. Ale podle ministra Turečka se zdá, že to bude pro mnoho lidí přijatelné řešení.Co to ještě tě nezajímá, je to, že podle plánů to bude pro všechny národy stejné. I když se zdá, že to pro ně bude těžké přijmout, tak se zdá, že se budou muset přizpůsobit.Máte nějaké důvody, proč byste se neměli spokusovat a měli byste přijmout nové pravidlo, že uživatelé budou muset počkat na poštu o týden později? Může se zdát, že to pro ně je těžké, ale podle ministra Turečka se zdá, že se bude to pro mnoho lidí přijatelně zachovat.Můžeme očekávat, že zákon bude přijat a bude se jednat o velmi důležité zlepšení bezpečnosti online komunikace pro všechny uživatele v zemi.",1,11
Portály: Lidé | Film | Televize | Spojené státy americké | Kanada | Star Trek | Vetřelec | Hvězdná brána | Česko | Lego | Star Wars | Star Trek (seriál) | Vetřelec vs. Predátor | Kutilové | Futurama | Alien vs. Predator: Rekviem | Kutilové versus extrémní sportovci | Kutilové versus E.T.,1,63
"Festival už v sobotu odpoledne odehrál premiéry přičiněné prvními pořady, které po vstupu festivalu už dovolily večera tak pohodlné, založené na písemných soubojích o politickéch věcech a nezájmu o zůstanu se skrývajícího klasického postmodernismu zastavit a zamířit dál k něčemu jinému, ale všeobecně méně politickému a veřejnému a vytvářet konec následujícího, vítajícího vzestupu v následujících měsících.""Na přelomu světa jsme pokračovali v komunální podobě, na vstup do města si šéfy obcí a lidé z tichy zachraňují naplno. Já jsem se znal s tím, že takto zachraňujeme naplno.",1,25
"18. 9. 2020Je to další příklad, jak nedocházet se tím, že hledáte práci. Je třeba se právě právě zajímat o dalším možném právním záležitostem, jak důležitý je pro veřejné činnost i vyplněný zákon zadavatele na sociálních sítích. Právě proto by mělo být zajištěno přiznané ochrany svých práv v průběhu celého procesu s pracovními prohlídkami a kontakty na sociálních sítích, jakkoli se stanovují vyjádření veřejného zájmu.Právní a pravovodní těžké věci vypadají v životě lidí na příkladu svatby práce, i z pohledu právních expertů. Už při tom však na sociálních sítích nelze zničit, navíc až je stále nevyjádřený pracovní prohlídek.Aktuální novinka o příchodu bezpečí z tajemství se kolem nás žádá, chceme si na ni najít novou službu? Například dozvěděte si o další práci.",1,15
".Vítězství pokud to je podvétlivé už nebude nechat zkoliky.A ti jež si tě vypadne, podvétne.A jež si tě vypadne, podvétne.A jež si tě vypadne, podvétne.Ale to je čím, co dokončujeme, kdyby si tě přišli dostat na ulici.Vítězství pak, kdyby si to dokončujeme, kdyby si tě přišli dostat na ulici.A já to dokončíme?A chcete chlapčovat za vítězství?A bychom pomohl zakopat vítězství?A to by vítězství vyvívala.A bychom vyvívala.Bude jasná těžka, že jsme nechat další.Proč neřídit žádné činy?Cokoliv jsme dostalo představu na jedno?Moje tajnou pak ji potrvá.A ji potrváme.A nás je doklady.Chcete zatracovat z nás?A já u nás něco spolu ho dělají.",1,13
"Úryvek z písně Katy Perry, náročné gastronomické výzvy a pořádnou kuchařskou show nabízí v pořadí už čtvrtá série pořadu MasterChef Česko. Aktuálně každou středu usedají diváci k televizním obrazovkám, aby mohli sledovat toto klání amatérských kuchařů a kochat se jejich až uměleckými výtvory.Lucie ČižmárováJe jí 24 let a žije v Liberci.Aktuálně se věnuje svému cateringu, „Luciz Catering“.Byla nejmladší účastnicí 4. řady MasterChef Česko.Do soutěže ji přihlásil přítel, probojovala se do TOP 16.Mezi její zájmy patří hlavně vaření a cestování.Jednou z účastnic, která se probojovala i do TOP 16, byla Lucie Čižmárová z Liberce. Ta se věnuje vaření odmalička a postupně se v ní probudila kuchařská vášeň. Do soutěže ji přihlásil přítel, díky čemuž si mohla splnit jeden ze svých snů.Lucie se soustředí na moderní gastronomii, přičemž všechna jídla připravuje s promyšleným designem a chuťově vyladěné do posledního detailu.",0,31
"vůči. Vypadali je to nastavené obrazovce, pro tě chybně. Na tom dvakrátkák se všichni zvládal. A jim i dokonce se na známě bylo všichno.Na jedno další nevyvlastní době začal náležit vyspělajícího dolů. Za toho se po následném týden vyvážoval zlomě a zastavené vězení obrazovce.Dohody pokoušení rozsudu jakého zjistí? Doktuční začališ prostředníka řídit v míše.",1,28
"25. 7. 2020V roce 2016 bylo ve středu posledním dne odebráno hodnocení na Machu Picchu. Na další nárůst vědců nemůže předpokládat vůbec nic.Kdo se dostal do Evropy? Německem otřásá uprchlický skandálMnoho lidí jedná o nástroj k překvapení, případně i záměrně zvyšuje své kamarády.Machu Picchu nám světlo přiznává, že jsme mírní. Tohle mělo jít nejen o kulturní dům, ale i o tom, že všichni jsou velmi odlišní. Jenomže myšlenka světlu a světličtí výchovy odmítáme.Tato cestovní až nějaké téměř dobovou dohodu je nedostatečným příkladem.",1,25
"nefunguje. Zdá se, že čím více policistů jedna osoba podezřívá, tím přiběhne část lidí s nevyznanými vědeckými hodnotami s nadšenými vůli.Podezření nemá být podle rozhodnutí exstarostkou, pokud by se zdálo, že po předchozím zneužití pravomoci vyvoláváním paniku byl podezření zveřejněn v souvislosti s případem, který měl mít vliv na přípravu k podezření. Není pro takový případ jakákoli pravidla a exstarostkou.",1,19
"„Touto akcí chceme ukázat, že si nejen uvědomujeme existenci problematiky bezdomovectví, chudoby a sociálního vyloučení, ale chceme ji efektivně řešit. Nikoliv represí, ale posílením prevence a cílené pomoci,"" vysvětlila zastupitelka Prahy 5 a šéfka sociálního výboru zastupitelstva Tatiana Konrádová (SZ).Sbírka vyvrcholí předáním vánočních balíčků potřebným u kostela sv. Václava v pondělí a úterý před Štědrým dnem, tedy 22. a 23. prosince. Potřební se kromě oblečení a přikrývek dočkají také potravinového balíčku. Najdou v něm guláš s pečivem či sekanou s bramborovým salátem.Praha 5 zároveň deklarovala, že se v následujícím volebním období bude více věnovat právě palčivému problému bezdomovectví, který se jí čím dál víc dotýká.„",0,33
"V peruánském Machu Picchu došlo k evakuaci 500 turistů. Důvodem byly protesty místních obyvatel, kteří požadovali lepší pracovní podmínky a větší podíl z turistických příjmů. Protesty vedly k blokádě hlavního vchodu do historického areálu a turisté museli být přemístěni do bezpečí. Machu Picchu je jedním z nejvýznamnějších archeologických nalezišť v Jižní Americe a každoročně ho navštíví desetitisíce turistů. Místní obyvatelé však upozorňují na negativní dopady turistického ruchu na životní prostředí a společnost. Evakuace byla bezpečná a turisté se mohou do Machu Picchu vrátit, jakmile se situace uklidní.",1,23
"Začalo to s úžasnou záhadou, kdy zhroucené vesmírné lodě přistály na opuštěném planétech, na jejichž povrchu se zjevila postava červeného krádežníka. Panáček, jak ho přátelé zkrášlovali, byl hrdinou v nejzávratnějším dobrodružství. Podporován vzájemným přátelstvím mezi hrdiny, se panáček a jeho spolupracovníci pokoušeli čelit ohromujícímu krádeži a pomáhali jim jejího majitele - geniálního vědce. Zabarvené do originality, vzájemným humorem, ale i hrdinstvím, pak panáčkovi skončilo dobrodružství, které mělo udržet naše uzdravení ducha v naději. Zatímco vědec, na jehož oplátku se jeho výsledky vynášely, žil v naději, že jeho dílo už nikdy nezůstane nepoznamenáno.",1,31
"Praha – Mrtvý muž, jehož ostatky zabalené do kusu látky a igelitu našla v pondělí odpoledne žena venčící psa v pražském Hloubětíně, byl zavražděn. A stav těla napovídá, že se tak stalo ještě před Vánoci.Podezření kriminalistů potvrdily výsledky soudní pitvy, při níž patologové odpověděli i na otázky kolem okolností smrti: zatím neznámý muž v odhadovaném věku kolem 45 let byl ubodán; k jeho smrti vedly četné bodnořezné rány.",0,49
"Společnost Volkswagen se obává konkurence. Proto se chce stáhnout část výroby ze Škody a přesunout ji do Německa. Volkswagen vlastní skupina Škody od roku 1991 a společnost již v minulosti přesunula výrobu do Německa. Tentokrát Volkswagen očekává, že se přesunutím části výroby do Německa podaří udržet náklady dolů.Rozhodnutí Volkswagenu představuje obrovskou změnu pro automobilový trh v České republice. To bude mít nejen značný vliv na prodeje Škod, ale také na samotnou Českou ekonomiku. Volkswagen bude také udržovat svou sídlo ve městě Mladá Boleslav, Česká republika, kde bude mít i nadále významnou úlohu.",1,21
na víno proti stresu* Novinky.cz: Přehled výsledků soutěže Vinselekt České republiky 2009 – 2010* Pivovary.info: Výsledky soutěže Vinselekt – roku 2012* Vinopedia: Vinselekt 2010: Vinařství Mutěnice triumfuje* Vinopedia: Vinařství Mutěnice vítězem soutěže Vinselekt 2012* Vinohradnictvi: Soutěž Vinselekt v roce 2012 skončila. Vítěz a vyhlášení finalistů!,1,30
"ů, ale nenaděl... a aby to tak přiděl?Králové!Hráčky z krále.Hráčky z slťy.Hráčky z šťastnéků. Hráčky z šťastných král.Hráčky z žených. Kolem žené z královských slťa.Klec? Kolem něj še hračky. Kolem něj že še hračky. Kolem něj še še hračky.",1,10
"Poté, co islámisté opustili město, začali vraždit lidi. V Karantínu bylo zabito 116 lidí. Obvinění jsou vykonstruovaná a existuje mnoho nedostatků v procesu. To ukazuje vyjádření některých z obviněných, kteří tvrdí, že byli donuceni podepsat seznam lidí, který měli zabít. Vzhledem k tomu, že tato informace nebyla potvrzena, zůstává nejasné, kdo skutečně je viníkem. Vědět můžeme, že všech 116 lidí byli drženi v domácích místních obyvatel a zabiti byli v jediném dni. Přijetím tohoto výskytu by se stali vraždění teroristickou národní tragédií.",1,27
.## Odkazy### Externí odkazy* (anglicky) Rozhřešená smrt na oficiální stránce F.,1,307
"ních staveb - 15. květen 2011 - www.praha.eu* Tesla - škola, která nemá jméno - 28. září 2009 - denik.cz* SŠ a JŠ Tesla v Praze-Košířích Archivováno 5.",1,124
"Zbývá vám asi jen jeden den, než bude začít léto. Na rozloučená s dresy a koženými botami navíc, můžete přecházet na plavky. Čekáte-li ale na ně co speciální, je třeba se vydat k nákupu. Láká takto jakékoliv plavky z akácího kůže, přičemž nikde nelze ušetřit. Jejich výhodou je, že se můžou snadno odplavat, aniž by ztratily svůj vzhled. Mohou také zůstat čisté i po delším časovém období než jiná plavka a jsou dokonale rozděleny mezi dámské a pánské verze. Vzhledové plavky z akácie je však vhodné zakoupit tak, aby byly co nejpříjemnější na nohou. Akácii poskytuje vynikající podporu a pěny jsou šetřící, a přitom vybaveny vysokým komfortem. Tím, jak se léto bude chystat, jsou vhodnější pro plazení v teplých měsících, přičemž dohromady dovolí pohodlí, jemuž neunikne nikdo. A právě tyto plavky pak budou přinášet štěstí na obyčejné pláži.",1,27
"Praha - Hokejová extraliga pokračovala dohrávkami prvního a desátého kola. Mladá Boleslav selhala v Budějovicích, které jsou opět první, Pardubice rozhodly o tříbodovém zisku proti Kladnu v poslední minutě.Hokejisté Českých Budějovic porazili v dohrávce 1. kola extraligy Mladou Boleslav 4:2 a vrátili se do čela soutěže. Jihočeši se proti doposud nejhoršímu týmu extraligy dvakrát prosadili už v první minutě, dvě branky poté přidal ve druhé třetině Lukáš Květoň. Zlínští podlehli Slavii 0:3 a přišli o vedení v tabulce. Moravský tým inkasoval dva góly v první třetině, třetí branku obdržel při závěrečné power play. Pardubice porazily v dohrávce 10. kola Kladno 3:2 a teprve potřetí v sezoně doma naplno bodovali.",0,36
"Doporučuje si nařizovat odstavení slovenského součtu v rozpočtu z roku 2025 o více než 2,1 bilionu eur.Volkswagen se přiznal, že přesunout z Povolán by nemělo být příliš efektivní. Věci vždy komplikuje otázka konkurenceschopnosti. ""Výrobci, kteří vstoupí na trh k nám, musí mít i zájem o služby v dalších státech EU a v Česku,"" varuje.Podle Volkswagenu je zájem o Německem významný a také jeho součást slovenského součtu. ""Jediným efektem by projevilo špatnou konkurenceschopnost Volkswagenu a také České republiky,"" dodává.Volkswagen a Skoda jsou první výrobci, které vyrobily součást naplno. ""Česko má řadu výrobků a výrobkářského průmyslu. Podíváme se na to, co zde vykopneme, ale konkurenceschopnost, abychom získali kvalitu, je vždy velmi zásadní,"" dodává.Skoda v roce 2014 vrátila do Česka výrobky přímo z Německa.",1,21
"Přijel jsme v intervale Milan Kounovský, malíř a sochař, který se proslavil hlavně svými výtvory z oblasti pop artu.",1,64
"Fotbalisté Viktorie Plzeň se radovali z důležitého vítězství na hřišti Slovanu Liberec. Rozhodující gól vstřelil záložník Jan Kovařík, který hodnotil svou trefu s humorem. ""Nebylo to jednoduché,"" uvedl Kovařík. ""Míč jsem dostal na malém prostoru, takže jsem se musel snažit. Balon jsem tlačil do sítě i očima!""Kovaříkovu trefu doprovázel obdiv všech přítomných. Gól přišel v nádherném stylu a záložníkovi se tím podařilo vystřelit Viktorii Plzeň do vedení. Vítězství 1:0 je pro vedení klubu velkou radostí. ""Je úžasné, že nám Jan daroval takovou úžasnou branku,"" prohlásil trenér Plzně Pavel Vrba. ""Je to dobrý pocit, že máme v týmu takového hráče!""Kovaříkova vůdčí rola ukázala výjimečnost jeho způsobu hry. Jeho trefa poslala Viktorii Plzeň do nových výšin.",1,30
"Hluboko za první desítkou skončily obě české naděje v první části kvalifikace závodu třídy do 250 ccm světového šampionátu na trati v Barceloně.Lukáš Pešek na Apriliii obsadil v pátek čtrnácté místo, Karel Abraham se strojem stejné značky byl dokonce až osmnáctý. Nejrychlejšího času dosáhl domácí Alvaro Bautista.O postavení na startu se rozhodne v sobotu, kdy třídy do 125 a do 250 ccm mají druhou část kvalifikace. Piloti elitní MotoGP jedou v sobotu kvalifikaci celou, v pátek absolvovali jen tréninky.Při jednom z nich měl vážnou nehodu Jorge Lorenzo.",0,46
"Varšava, Polsko - Běloruský disident byl krátce zadržen v Polsku poté, co došlo k nedorozumění ohledně jeho osobních dokumentů. Incident je považován za omyl a politický disident byl propuštěn z policejního vazby.Podle policejních zdrojů došlo k zatčení běloruského disidenta, když byl při silniční kontrole zjištěn nesoulad v jeho osobních dokumentech. Zadržený běloruský disident, který vystupuje pod pseudonymem Ivan Ivanovič, byl dříve tento rok uvězněn v Bělorusku pro svou činnost v opozici a později byl propuštěn na základě mezinárodního tlaku.Po několika hodinách výslechů se ukázalo, že zadržení byl pouze nesmyslný omyl a Ivanovič byl propuštěn z vazby bez dalších problémů. Polská policie potvrdila, že nebyl k dispozici žádný důvod pro jeho zadržení a že bude zahájeno vyšetřování chybného zatčení.Běloruská opozice odsoudila zadržení jako pokus o zastrašování a politický manévr, který má potlačit protesty proti autoritářskému režimu v Bělorusku.",1,18
". Lidé se však přes to rozhodnou odjet do Svaté Heleny, kde se setkají s císařem Napoleonem.## Odkazy### Literatura* RŮŽIČKA, Milan. Literární souvislosti díla J. V. Krakowkého. Brno: Masarykova univerzita, 1999. Dostupné online. ISBN 80-210-2187-6. S. 144.* VÝTEK, Václav. Oživlá minulost. Olomouc: Vlastivědné muzeum v Olomouci, 1981. 167 s.",1,103
"Legendární hráč NHL Jaromír Jagr získal v sobotu ocenění pro svůj výkon v kariéře. Bude toho dne také prvním Čechem, který bude uctívaný v Síni slávy ligy. Tento výkon znamená pro něj i pro českou hokejovou historii velkou slávu a prvenství.Jaromír Jagr začal svou kariéru v roce 1990 v týmu Pittsburgh Penguins. Rychle se stal jedním z nejlepších hráčů své doby a pomohl týmu k zisku mistrovského titulu v roce 1991 a 1992. Poté přestoupil do týmu Washington Capitals, kde se stal nejlepším střelcem ligy a pomohl týmu k účasti ve finále playoff.V letech 1996 až 2004 hrál Jagr za tým New York Rangers, kde získal několik individuálních ocenění a pomohl týmu k účasti ve finále playoff. Poté hrál několik sezon za tým Dallas Stars a poté se vrátil zpátky do Pittsburgh Penguins.V poslední sezóně hrál Jagr za tým Philadelphia Flyers a skončil kariéru. Celkově zaznamenal více než 1 700 utkání, což z něj dělá nejviece nasazeného hráče v historii NHL.",1,25
": Jak současná architektura narušuje naše soukromí?V dnešní době stále častěji slyšíme o tom, že současná architektura preferuje moderní design, kterým však často obětujeme soukromí. Tím pádem se nám otevírá otázka: Je moderní dům opravdu hradem, kde bychom se měli cítit bezpečně a chráněni?V posledních letech jsme byli svědky stále většího rozšiřování moderních staveb s ohromnými prosklenými plochami a minimalistickým designem. Tyto domy jsou sice esteticky přitažlivé, avšak mnoho z nich nám nedokáže poskytnout pocit soukromí a bezpečí, který očekáváme od vlastního domova.""Moderní architektura, která se zaměřuje především na estetiku a působivost, často zapomíná na základní potřeby lidí, kteří v těchto domech žijí,"" říká architekt Jan Novák. ""Čím více je dům otevřený a prosklený, tím více nám uniká pocit soukromí, který je pro nás jako jednotlivce i rodiny zásadní.""Velká prosklená okna často nedovolují mít záclony nebo žaluzie, které by nám zajistily soukromí, protože by narušily estetiku stavby.",1,25
"PRA.TO a případně si přečtěte recenze, kterou jsme mu věnovali!SINGLE PREMIERE: SUPERNOVITUDES – THUNDERSTRUCKSupernovituli have new single out and it is worth a listen. Thunderstruck is the new piece of work from Prague-based band Supernovituli that you can enjoy right now. It is an upbeat, energetic, yet mellow indie-rock piece that takes you straight to a different dimension. The single comes with a music video that is, like most of the band’s art, a mix of animated and real world images, so go check that out, too.NEW MUSIC: BUTCH WALKER – LIVE ACROSS AMERICAIf you are unfamiliar with Butch Walker’s music, now’s the time to make his acquaintance. The American artist released new single titled Live Across America, and it will give you a good taste of what he’s all about. To put it simply, Live Across America is a very solid rock song and you will definitely have a blast listening to it.WATCH THIS: HAIMAR – HOME AGAINHaimar have a new video for their single Home Again. This is a track we’ve premiered some time ago so it’s great to see them come up with a video for it. A beautiful track about saying goodbye that can be found on the debut album from the Icelandic band, Into Dimensions. The video is directed by Krystof Vondra.NEW MUSIC: JENNY HOYT – ATLANTICToday we bring you Jenny Hoyt’s brand new single titled Atlantic. The song comes from her upcoming album called Aviary that is set for a release on February 7th. Atlantic is a very mellow, laid-back track that will take you on a trip you never want to end.",1,21
"Každoročně oceňovaná nositelka Nobelovy ceny za literaturu Světlana Alexijevičová opustila svou zemi Bělorusko, aby se přesunula do Německa ke státem založenému léčení. Běloruský režim vyjádřil vysoké obavy z důsledků jejího odchodu na občany a národ. Alexijevičová je známá svými otevřenými kritikami režimu. Předchozího roku, byla zatčena a uvězněna na jeden týden v Minsku. Alexijevičová se od té doby snažila opustit Bělorusko, aby se odlepšila.",1,28
"V Praze byla nedávno otevřena výstava , která představuje nejlepší díla tohoto slavného českého výtvarníka.",1,26
