text,label,perplexity
"Berlin, Deutschland – In den vergangenen Wochen wurde bekannt, dass es bei der Software, die bei den letzten Wahlen zur Erfassung der Wahlergebnisse verwendet wurde, zu erheblichen Problemen gekommen ist. Dies hat zu Unstimmigkeiten und Verzögerungen bei der Auswertung der Wahlergebnisse geführt. Die verantwortlichen Entwickler arbeiten derzeit intensiv an der Fehlerbehebung, um die Sicherheit und Genauigkeit zukünftiger Wahlen zu gewährleisten.Die betroffene Wahlsoftware wird von vielen deutschen Kommunen und Wahlkreisen eingesetzt, um die Stimmen bei Wahlen auszuwerten und die Ergebnisse an die Wahlleiter weiterzuleiten. Nach Bekanntwerden der Probleme haben Experten ihre Besorgnis über mögliche Manipulationen geäußert, jedoch gibt es bisher keine Hinweise darauf, dass dies tatsächlich der Fall war.Die Entwickler der Wahlsoftware haben angekündigt, eng mit den zuständigen Behörden zusammenzuarbeiten, um die identifizierten Fehler schnellstmöglich zu beheben. Sie betonen, dass es ihr oberstes Ziel ist, das Vertrauen in die Wahlsoftware und den Wahlprozess wiederherzustellen.",1,10
"Die Europäische Union hat ein neues Urheberrecht gestartet, das mehr Gerechtigkeit für Kreative bringen soll. Der neue Artikel 13, der von vielen Kreativen als ein Fortschritt gefeiert wird, bietet Kreativen mehr Schutz vor illegaler Verbreitung. Der Artikel 13 erfordert, dass Online-Plattformen Inhalte vor der Veröffentlichung überprüfen müssen. Dadurch soll das Risiko von Urheberrechtsverletzungen auf Plattformen wie YouTube und Facebook verringert werden.Der europäische Datenschutzbeauftragte Giovanni Buttarelli hat den Artikel 13 als ""einen guten Schritt vorwärts"" bezeichnet. Er hat auch darauf hingewiesen, dass die EU es nun den Kreativen ermöglicht, stärker durchgesetzt zu werden.Das Europäische Parlament hat den Artikel 13 als Teil des neuen Europäischen Copyright-Gesetzes bereits gebilligt. Doch auch viele Online-Aktivisten kritisieren den Artikel 13. Sie fürchten, dass die neuen Richtlinien die freie Meinungsäußerung einschränken und die Plattformen sich zu stark in die Inhalte einmischen könnten.Die Regierungen der Mitgliedstaaten müssen jetzt über den Artikel 13 abstimmen. Der Artikel 13 könnte schon in einigen Monaten in Kraft treten.",1,10
": Astronauten feiern im WeltallDie Crew der Internationalen Raumstation (ISS) hat sich am 25. Dezember zusammengeschlossen, um eine ganz besondere Weihnachtsfeier zu veranstalten. Wie jedes Jahr hatten die Astronauten die Gelegenheit, ihre Kreativität bei der Gestaltung eines unvergesslichen Festes im Weltall zu entfalten.An Bord der Raumstation feierten sieben Astronauten aus verschiedenen Ländern den besinnlichen Tag.",1,21
"Der Wetterverlauf in Deutschland und Russland führt zu erheblichem Chaos in den betreffenden Gebieten. Während Deutschland in einer Schneekatastrophe steckt und in einigen Regionen der Notstand ausgerufen wurde, gilt in der russischen Hauptstadt Moskau für die nächsten drei Tage ein Ausnahmezustand. Die Verkehrsbehörde macht die Bevölkerung auf die widrigen Bedingungen aufmerksam und warnt vor Gefahren. Aufgrund der extremen Wetterbedingungen, die sowohl in Deutschland als auch in Russland vorherrschen, sollten Menschen von einem bewegungen in der Öffentlichkeit vorsichtig sein und sich nur in dringenden Fällen unternehmen.",1,12
In einem spannenden Spiel der Unterliga Ost konnte Messner seine Mannschaft mit einem Hattrick im Alleingang zum Sieg führen. Die Partie begann jedoch eher zäh und die Gastmannschaft konnte in der ersten Halbzeit sogar in Führung gehen. Doch Messner ließ sich nicht unterkriegen und brachte seine Mannschaft mit drei Toren in der zweiten Halbzeit zurück ins Spiel. Die Zuschauer waren begeistert von seinem Können und feierten ihn nach dem Spiel.,1,19
"Der Präsident des Deutschen Bundestages, Norbert Lammert, hat in der Debatte zur Wahl-Zweitstimme warned gewarnt vor der Einschränkung der Wählerschaft. Er betonte, dass eine Abschaffung des Wahlrechts der Zweitstimme einen Schritt hin zur Bevormundung der Wähler darstellen würde.",1,13
"An zwei Mystischen Winterabenden im Stift Millstatt, organisiert von Karina Mansbart und Cornelia Ortner, wurde Einheimischen wie Urlaubern im Schein von hunderten von Kerzen die Historie von Stadt und Stift bei wortwörtlichen Streifzügen von Ortner und Gerti Baumberger näher gebracht. Unter den Besuchern, die sich am Schluss bei Glühwein oder -punsch zu anregenden Gesprächen aufwärmten, waren Stiftspfarrer Czulak Slawomir, Spittals Vizebürgermeister Bernd Sengseis mit Gattin Elisabeth, der Seebodener Johannes Volpini de Maestri mit Gattin Franziska, Tochter Gisela und Schwiegersohn Heinrich Meran sowie die Millstätter Hoteliersfamilie Erich und Mia Nikolasch. In der Stiftskirche sangen die beiden Mezzosopranistinnen Gerda Zeyß und Tina Schwarzenbacher, Christoph Domik spielte an der barocken Chororgel und der Marcussen-Hauptorgel Werke von Händel, Mozart, Schubert u.a.",0,89
"Hamburg (dpa) - Der CDU-Parteitag hat einen Antrag des Bundesvorstandes zum umstrittenen UN-Migrationspakt mit großer Mehrheit angenommen. Der internationale Pakt, der Migration steuern und die Ausbeutung von Arbeitsmigranten bekämpfen soll, ist rechtlich nicht bindend. Kanzlerin Angela Merkel kann nun mit einem positiven Votum ihrer Partei am Montag nach Marokko reisen, wo die internationale Vereinbarung auf einem UN-Gipfel angenommen werden soll.",0,15
"Emmanuel Macron wird Frankreichs neuer Präsident. Eine Neuwahl der Abgeordneten im Hintergrund, während die Menschen im Stade de France ganz anders ihre Stimme abgaben.Amtsinhaber Francois Hollande gratuliert dem Kontrahenten und lobte seine Zusammenarbeit: ""Sein Weg ist die Weg zum Erfolg."" Der künftige Präsident kündigte an, für den Einstand nicht nur eine Nationalversammlung abhalten zu wollen. ""Wir müssen alle zusammenarbeiten"", sagte Macron. ""Außen muss Frankreich wieder sichtbar sein, zu seinen eigenen Kontinenten"".Die Abgeordneten der Parteien, die unter Macron den Sieg beschert hatten, standen vorne am Rande des Arenas, als der Präsident der Nationalversammlung gegen 21.45 Uhr ankündigte, dass sich das Endergebnis unter dem Sperrvotum der konservativen Debattenkraft gegen den neuen Kandidaten erhärtet habe.",1,16
"""HALLO"": Institut warnt vor schwachem Passwort-SchutzBerlin, 23. September 2021 - In einer neuen Studie warnt das Institut für IT-Sicherheit vor der zunehmenden Verwendung von schwachen Passwörtern und einem mangelnden Schutz der persönlichen Daten. Das Wort ""Hallo"" zählt zu den am häufigsten verwendeten Passwörtern und stellt damit eine besondere Gefahr dar.Laut der Studie seien fast 40 Prozent der deutschen Internetnutzer von potenziellen Passwort-Angriffen betroffen, da sie für ihre Online-Konten nur einfache und leicht zu erratende Passwörter verwenden.",1,17
"Moskau - In den letzten Jahren hat sich die russische Modewelt dramatisch verändert und ihr Potenzial auf dem globalen Markt entdeckt. Junge russische Designer gewinnen zunehmend an internationaler Anerkennung und arbeiten daran, ihre einzigartige Vision und ästhetische in die Welt der Mode einzubringen. Eines der bemerkenswertesten Beispiele für diese Entwicklung ist die Mercedes-Benz Fashion Week Russia. Diese jährlich stattfindende Veranstaltung hat es sich zur Aufgabe gemacht, aufstrebende russische Modetalente mit internationalen Designern und Einkäufern zu vernetzen und ihnen eine Plattform zu bieten, um ihre Kollektionen vorzustellen.Der Erfolg der russischen Modewelt zeigt sich auch in der wachsenden Präsenz russischer Designer auf internationalen Laufstegen, wie zum Beispiel in Paris, Mailand und New York. Bekannte Namen wie Gosha Rubchinskiy, Vika Gazinskaya und Ulyana Sergeenko haben mit ihren avantgardistischen Kollektionen weltweit für Aufsehen gesorgt.Ein weiterer Indikator für das wachsende Potenzial der russischen Modewelt sind die zahlreichen Kooperationen zwischen russischen Designern und internationalen Luxusmarken. So hat beispielsweise das russische Streetwear-Label ""Walk of Shame"" mit dem italienischen Modehaus Gucci zusammengearbeitet, während die Designerin Vika Gazinskaya mit dem schwedischen Modegiganten H&M kollaboriert hat.Neben der wachsenden Internationalisierung der russischen Modewelt hat sich auch die Modebranche im Land selbst entwickelt. Immer mehr Menschen in Russland interessieren sich für Mode und Nachhaltigkeit, wodurch neue Marken und Geschäfte entstehen, die sich auf ökologisch und sozial verantwortliche Mode konzentrieren.",1,16
"! Der Aussortierungsdienst, das als Aufgabestelle des Bundesministeriums für Zusammenarbeit erworben wurde, hat in einer Mitteilung bekanntgesagt, dass sich der Zusammenhalt sicher auch einerseits unter einer völligen Gesetzgebung führen lässt.So sollen „Informationsschutzgesetze“ konform eingeführt werden, bei denen Einzelhandelsunternehmen und auch Unternehmen im Rahmen der „Regulierung des Handels“ eingelegt werden dürfen. So könnte man vor allem über Einbürgerungsdaten über den gesetzlichen Datennamen beim Zusammenbruch vorgehen, wenn es angesichts des Befehls „Gesetzes zur Versteigerung der Einwirkung der Befehle und Widerruf auf Daseinsbezeichnungsverfahren“ stattfinden.In diesem Zusammenhalt soll man auch die Aufgaben der Bundesagentur für Zusammenarbeit berücksichtigen. Die zahlreichen zusätzlichen Erfahrungen einer solchen Abteilung würden auch für Zusammenhalt wahrgenommen.",1,9
"Die Dax-Unternehmen haben sich einen sehr losen Blogbeitrag zu Leistungs- und Einsatzanbietern für Social Media angeeignet.Der Blog ist mittlerweile verfügbar, er ist zwischen dem 15. Juli und einem längeren Abschlusszeitraum bis 3. August 2015 hängengeblieben. Er hat eine ausdrucksstark nach unten geführte Übersichtskarte mit über 100 Namen aus den Bereichen Kommunikation, Marketing, Design, Community, Online und Community-Management, Search, IT, Social Media, Content Strategy und Community-Management. Die Betreiber werden als „expert partners“ in einer zentralen und ausführlichen Übersichtskarte gekennzeichnet, das den Interessenten mit einer kurzen Anleitung zur Nutzung von Social Media, Web 2.0 und Technik für die Community kurzzeitig aufzeigt und sie angeführt wird.Das Blog erwähnt auf allen vier Seiten das neue Konzept zur Communitymanagement-Strategie des Dax-Marktführers XING, das XING im Jahr 2013 für seine Befürworter als „Revolution für Community“ bezeichnet. Das Ergebnis ist, dass der Blog im Dax-Blog ein einzelnes Zitat über das Konzept hat und über den Rest der Übersichtskarte in der Zusammenstellung das Konzept nicht aufführt.",1,14
"In den letzten Jahren erlebte Deutschland einen Steuereinnahme-Boom. Dieser Boom wird nun nach Prognosen von Experten und Finanzbehörden voraussichtlich zu Ende gehen. Die Gründe liegen in der Abschwächung der Konjunktur und der Einführung von Steuererleichterungen für Bürger und Unternehmen.Die gute wirtschaftliche Entwicklung in den letzten Jahren sorgte dafür, dass die Steuereinnahmen für Bund, Länder und Kommunen stetig wuchsen. Im Jahr 2018 wurden rund 768 Milliarden Euro an Steuern eingenommen, ein Plus von 5,8 Prozent gegenüber dem Vorjahr. Dieser Trend dürfte sich jedoch im Jahr 2019 abschwächen.Laut Prognosen des Arbeitskreises ""Steuerschätzungen"" erwarten Experten für das Jahr 2019 einen Anstieg der Steuereinnahmen um lediglich 3,9 Prozent auf etwa 799 Milliarden Euro. Der Arbeitskreis besteht aus Vertretern des Bundesfinanzministeriums, der Länderfinanzministerien und von Wirtschaftsforschungsinstituten.Ein Grund für das Ende des Steuereinnahme-Booms ist die abflauende Konjunktur. Die deutsche Wirtschaft wächst zwar weiterhin, allerdings langsamer als in den letzten Jahren. Internationaler Handelsstreit, Brexit-Unsicherheit und andere geopolitische Faktoren beeinflussen die wirtschaftliche Entwicklung und führen somit zu geringeren Steuereinnahmen.Ein weiterer Grund ist die Umsetzung von Steuererleichterungen durch die Bundesregierung. Im Jahr 2019 wurden bereits einige Maßnahmen zur Entlastung der Steuerzahler umgesetzt, wie zum Beispiel die Erhöhung des Grundfreibetrags, die Abschaffung des Solidaritätszuschlags für 90 Prozent der Steuerzahler ab 2021 und die Senkung des Arbeitslosenversicherungsbeitrags.Diese Maßnahmen sollen die Kaufkraft der Bürger stärken und somit das Wirtschaftswachstum ankurbeln.",1,11
"Vielleicht haben Sie schon von unserem  gehört, aber vielleicht noch nicht ganz gewusst, wie es funktioniert. Jetzt haben wir es für Sie kurz und knapp erklärt: Sie benötigen nur ein paar Minuten um Ihren Tipp für dieses Wochenende zu platzieren und warten auf einen eventuellen Gewinn.Nach dem Wochenende werden die Ergebnisse ausgewertet und der Gewinner steht fest.",1,13
"Die Berlin-Brüssel-Bahn ist eine wichtige Verbindung zwischen den beiden Hauptstädten und hat in den letzten Jahren ein beeindruckendes Wachstum erlebt. Immer mehr Menschen nutzen die Schnellbahn, um ihre Reisen zu erleichtern. Doch während die Zahl der Reisenden stetig steigt, gibt es immer mehr Probleme bei der Nutzung der Bahn.In letzter Zeit kam es immer wieder zu Störungen und Verspätungen, was bei vielen Fahrgästen Unzufriedenheit und Frustration auslöst. Das Ministerium für Verkehr und Infrastruktur hat nun festgestellt, dass es immer wieder zu Problemen kommt, weil die Berliner Kreis-Bahn (S-Bahn) den Anforderungen nicht gerecht wird.Die S-Bahn ist eine wichtige Verkehrsader für die Region und hat seit vielen Jahren Probleme. Es gibt immer wieder zu viele Fahrzeuge auf den Strecken und das führt zu Engpässen und Verspätungen. Die S-Bahn-Züge sind oft überfüllt und es gibt nur wenige Alternativen für die Fahrgäste.Die politische Verantwortung für die S-Bahn liegt bei Angela Merkel, der Chefin der Christlich Demokratischen Union (CDU). Sie hat in den letzten Jahren versagt und hat nicht die nötigen Anstrengungen unternommen, um die Probleme zu lösen. Die Fahrgäste haben nun das Recht auf eine funktionierende und zuverlässige Verkehrsangebot. Merkel muss nun Maßnahmen ergreifen, um das zu gewährleisten.Das Ministerium hat erklärt, dass es bald konkrete Lösungen geben wird, um die Probleme der S-Bahn zu lösen.",1,10
". In: Rhein-Neckar-Zeitung. 3. Februar 2019, abgerufen am 30. November 2019.10.  Mit dem Rucksack in der Lombardei: Das Pinguin-Kommando. In: Rhein-Neckar-Zeitung. 25. Juli 2019, abgerufen am 30. November 2019.11.  Pinguin-Kommando – 888 Tiere im Adventskalender. In: Frankfurter Rundschau. 31. Dezember 2017, abgerufen am 30. November 2019.12.  Das Pinguin-Kommando: Mit dem Kombi auf Reisen. In: Augsburger Allgemeine. 17. September 2017, abgerufen am 30. November 2019.13.  Die Sache mit dem Weihnachtsmann. In: Badische Zeitung. 31. Dezember 2017, abgerufen am 30. November 2019.",1,10
"Jeder Mensch ist ein Künstler. Das berühmte Zitat von Pablo Picasso hat mehr als hundert Jahre alt und ist noch heute von großer Bedeutung. Damit bedeutet, dass jedes Individuum seine eigenen Fähigkeiten und Talente hat, die es verwenden kann, um etwas Besonderes zu schaffen.In einer Welt, in der die Medien und die Mode immer stärker auf das Äußere einer Person achten, ist es wichtig zu erinnern, dass das Wichtigste nicht immer das, was man sieht. Es ist die Persönlichkeit, die Kunst und die Kreativität, die jedes Individuum innerhalb sich trägt, die das Schönste ist.Durch die Verwendung von Technologie und den Zugang zu neuen Medien, können wir uns heute als Gesellschaft besser darauf konzentrieren, das Potenzial jedes Einzelnen zu fördern und zu nutzen. Die Fähigkeit, Kreativität und Originalität zu zeigen, sollte nicht als Privatsache betrachtet werden, sondern als wichtiges Gut für die Gesellschaft als Ganzes.Wir sollten uns bemühen, ein Umfeld zu schaffen, in dem jedes Individuum freien Zugang zu Kunst, Kultur und Kreativität hat. Dies bedeutet nicht nur, dass wir Zugang zu den besten technologischen Geräten haben, sondern auch, dass wir uns bemühen, die kulturelle Vielfalt in unserer Gesellschaft zu fördern und zu feiern.Es ist Zeit, dass wir uns bewusst machen, dass jeder Mensch ein Künstler ist und dass unsere Gesellschaft sein Potenzial vollständig ausschöpfen muss. Wenn wir es tun, werden wir eine bessere Welt für alle schaffen.",1,9
"April 25, 2018 Michael HeiseLeave a commentYesterday, the Federal Government presented the Spring forecasts of the Federal Ministry of Finance (Schätzungsspiegel 2018). The key economic projections for Germany (e.g., GDP growth rates, inflation, exports) do not differ from the January 2018 forecast of the Deutsche Bundesbank. However, an important forecast, in particular for social security policy, has been substantially revised: the German unemployment rate. The Federal Ministry of Finance now expects the German unemployment rate to remain relatively stable this year at about 5.5% (compared to about 5.7% in 2017). In January the Bundesbank estimated a decrease in the unemployment rate to about 5.0% in 2018.",1,19
". In: welt.de. 7. April 2020, abgerufen am 7. April 2020.38.  Portugal confirms first cases of ‘Brazilian’ coronavirus. Reuters, 4. März 2020, abgerufen am 4. März 2020 (englisch).39.  Drei portugiesische Soldaten mit Coronavirus im Krankenhaus. In: Tagesschau.de. Norddeutscher Rundfunk, 6. März 2020, abgerufen am 6. März 2020.40.  Portugal confirms first case of coronavirus. Reuters, 2. März 2020, abgerufen am 4. März 2020 (englisch).41.  Portugal’s airline suspends China, Hong Kong flights on virus. (Memento vom 5. März 2020 im Internet Archive) AP, 3. März 2020 (englisch).42.  Portugal confirms first case of coronavirus. Deutsche Welle, 2. März 2020, abgerufen am 4. März 2020 (englisch).43.  Coronavirus in Portugal – information. gov.uk, 6. März 2020, abgerufen am 6. März 2020 (englisch).44.  Kampf gegen Coronavirus: Portugal legt Schulen und Universitäten still. Tagesschau, 7. März 2020, abgerufen am 7. März 2020.45.  Viele Veranstaltungen abgesagt – Portugal in Angst vor Coronavirus. Tagesschau, 7. März 2020, abgerufen am 7. März 2020.46.  FACT CHECK: False coronavirus rumors target Chinese restaurants in Texas, other U.S. cities. AP, 6. März 2020, abgerufen am 7.",1,7
"Die Volkswagen AG, einer der größten Automobilhersteller der Welt, hat angekündigt, dass sie ihre Produktion aufgrund von Lieferengpässen bei Halbleitern und Computerchips drosseln müssen. Die Corona-Pandemie hat zu einer steigenden Nachfrage nach elektronischen Geräten und damit zu einer erhöhten Nachfrage nach Halbleitern geführt.",1,12
"Einige Dritte in Europa sind für diesen Besuch der EU gern entschieden - sie würden ihre Wahl kunden, hieß es. Für jeden eine europäische Firmen eine EU-Unterlage ist durchaus möglich. Wenn sie nicht ihre Firma einstellen will, kann es nicht untersagen, dass EU-Verhandlungen über nachlassenden Einzelkontrollen im EU-Land nicht abgelöst sind. Bei klassischen Firmen - die Diversität des Produktes zu beschäftigen - gilt die EU-Überprüfung eine harten Anfrage in Anspruch. Sie dürfen nicht an eine EU-Auflage konzentrieren, eine EU-Verkauf darf nicht auf europäische Bestimmungen zugrundeliegend gestellt werden.Und es ist also auch das Fall von Schulterworten, wenn Schultergespräche an den EU-Binnenmarkt laufen. In Deutschland gibt es eine neue Regel, die voraus geht: die EU kann nur auf den Schulterworten mit einer gescheiterten Überprüfung überprüfen, zum Wiederbewirkungsbedarf erst nach einem Abbruch des Schulbildes (z.B. des Bildes des Ausbruchs der Schulgassen) oder den vorgeschlagenen Überprüfungskriterien des jeweiligen Bundeslandes.",1,12
"1160 - Austria - Duration: 2 minutes, 37 seconds.Craig Davison - 4th of July - Duration: 3 minutes, 40 seconds.PATTY GRAHAM - VAMPIRE KISS - Duration: 77 seconds.Melissa Arnot Reid - 2017 Western States 100 Champion - Duration: 9 minutes, 5 seconds.Helen Hays - 2017 Western States 100 5th place female - Duration: 7 minutes, 30 seconds.Clare Gallagher - 2017 Western States 100 Champion - Duration: 9 minutes, 41 seconds.Mark Hammond - 2017 Western States 100 - Duration: 7 minutes, 27 seconds.Timothy Olson - 2017 Western States 100 - Duration: 8 minutes, 47 seconds.Meghan Laws - 2017 Western States 100 - Duration: 9 minutes, 44 seconds.Lori Enlow - 2017 Western States 100 - Duration: 9 minutes, 27 seconds.Kaci Lickteig - 2017 Western States 100 - Duration: 7 minutes, 54 seconds.Natalie Thompson - 2017 Western States 100 - Duration: 9 minutes, 2 seconds.Wendell Doman - 2017 Western States 100 - Duration: 9 minutes, 35 seconds.Ginger Schröder - 2017 Western States 100 - Duration: 10 minutes.Jason Koop - 2017 Western States 100 - Duration: 9 minutes, 4 seconds.John Cunningham - 2017 Western States 100 - Duration: 10 minutes.Joe McConaughy - 2017 Western States 100 - Duration: 10 minutes",1,8
"Anis Amri wurde vom Herr Vorräter von Berlin als Mörder entlassen. Al-Capone ist ein von zwei Einsatzberechtigten der Stadt.Anis Amri wurde vom Herr Vorräter von Berlin als Mörder entlassen. Al-Capone ist ein von zwei Einsatzberechtigten der Stadt.Die einzige Feststellung als ""Gangster"" der Stadt ist, dass das Berliner Vorräter als ""Borg-Färberer"" gewesen wäre. Einige Einbeziehungen werden darauf hingewiesen, dass es ""die Mörder"" im Stadtteil von Köln gibt. Das geht schon einem aus der Sache zu.Die Hauptstrafrechtskollektion der Stadt ist bereits ein ähnliches. Die Polizei verkündet dies bei Anis Amri.Anis Amri wurde vom Herr Vorräter von Berlin als Mörder entlassen. Al-Capone ist ein von zwei Einsatzberechtigten der Stadt.Die einzige Feststellung als ""Gangster"" der Stadt ist, dass das Berliner Vorräter als ""Borg-Färberer"" gewesen wäre. Einige Einbeziehungen werden darauf hingewiesen, dass es ""die Mörder"" im Stadtteil von Köln gibt. Das geht schon einem aus der Sache zu.",1,4
"Titel: Das Internet muss frei sein, nicht umsonstBerlin, 20. Mai 2022 - Das Internet ist für viele Menschen ein unverzichtbarer Bestandteil des täglichen Lebens. Es ermöglicht den Zugang zu Informationen, Bildung und Kommunikation und bildet eine Plattform für Meinungsfreiheit und kreativen Austausch. In einer Welt, die immer stärker digitalisiert wird, ist es umso wichtiger, dass das Internet als freies und offenes Medium erhalten bleibt. Doch wie gestaltet man dieses Medium, ohne in die Falle einer kostenfreien und damit potenziell wirtschaftlich unsicheren Zukunft zu tappen?Die Debatte um das Thema ""freies Internet"" wurde in den letzten Jahren immer intensiver geführt. Viele fordern einen ungehinderten und kostenlosen Zugang zu allen Inhalten und Diensten des Internets, während andere eine gewisse Regulierung für notwendig halten, um die Qualität und Sicherheit des Mediums zu gewährleisten. Doch was bedeutet ""frei"" eigentlich in diesem Kontext und wie kann man ein solches Ideal verwirklichen, ohne die wirtschaftliche Grundlage des Internets zu zerstören?Die Forderung, dass das Internet kostenlos und ohne Restriktionen zugänglich sein soll, klingt zunächst verlockend. Allerdings würde ein solches Modell bedeuten, dass die Anbieter von Inhalten und Diensten keine Möglichkeit hätten, ihre Kosten zu decken. Da viele Menschen bereits gegen Werbung als Finanzierungsmodell im Internet rebellieren, würde dies letztendlich zur Zerschlagung der wirtschaftlichen Strukturen führen, die das Netz überhaupt erst möglich machen.Ein alternatives Verständnis von ""freiem Internet"" könnte dagegen darauf abzielen, dass alle Menschen gleichermaßen Zugang zu den grundlegenden Informationen, Bildungsmöglichkeiten und Kommunikationsplattformen erhalten – unabhängig von ihrer finanziellen Situation oder ihrem Wohnort.",1,12
"Als der Frühling beginnt, schmücken sich die Wiesen rund um Almrauschblüten mit einem regenbogenfarbenen Blumenreigen. Unter den Blumen finden sich seltene Arten wie das Kornellenschwärzen. Das Lavanttal liegt im Zentrum des Südoststeirischen Kärntner Lavanttals und ist für seine unverbrauchten, reichen Waldgebiete bekannt. Die Almrauschblüten sind ein faszinierendes Naturerlebnis, das im Frühjahr auf den Wiesen entlang des Lavanttales im Lavanttal im Bundesland Kärnten stattfindet.",1,33
"Polizei und Augenzeugenberichte bestätigen, dass ein Bagger als Rammbock für einen Einbruch in ein Einkaufszentrum in Berlin benutzt wurde. Diebe stahlen Schmuck und Uhren im Wert von mehreren tausend Euro aus dem Juweliergeschäft.Laut Polizeisprecher Oliver Schneider wurde der Diebstahl gegen 03:00 Uhr am Freitagmorgen gemeldet. ""Als die Beamten eintrafen, sahen sie, wie sich ein Bagger an der Seite des Gebäudes befand, als wäre er als Rammbock benutzt worden"", erklärte er.",1,19
"Washington D.C. - In den USA ist erneut ein minderjähriger Einwanderer aus Guatemala in Gewahrsam gestorben. Der 16-jährige Carlos Gregorio Hernandez Vasquez wurde am Montag in einem Auffanglager in Texas entdeckt, wo er seit sechs Tagen inhaftiert war. Die Ursache für seinen Tod ist derzeit noch unklar.Die Einwanderungsbehörde der USA sagte in einer Erklärung, dass Hernandez Vasquez am Sonntagabend krank wurde und in ein nahegelegenes Krankenhaus gebracht wurde, wo er kurz darauf starb.",1,20
"Der Boom der Einnahmen ist vorbei. Experten berichten, dass die Steuern aufgrund der wirtschaftlichen Verhältnisse weltweit zurückgehen.Auch Deutschland ist von dieser Entwicklung betroffen. Trotz der steigenden Gewinne vieler Unternehmen in den letzten Jahren stagnierten die Steuereinnahmen, da die Steuerpflichtigen weniger Steuern bezahlen mussten. Derzeit ist ein schwacher Anstieg der Steuereinnahmen zu beobachten, allerdings ist dieser weit unter dem Niveau des letzten Jahres.Experten fürchten, dass der Rückgang der Steuereinnahmen zu einer schwächeren Staatsfinanzierung führen könnte, was zu Problemen bei der finanziellen Unterstützung der Bürger, der Förderung von Bildungsprogrammen und der Entwicklung sozialer Programme führen kann.Auch müssen neue Lösungen gefunden werden, um die finanziellen Probleme auszugleichen. Wirtschaftsexperten empfehlen, die Staatsausgaben einzuschränken, neue Einnahmequellen zu nutzen und Steuersätze anzupassen.Es ist zu erwarten, dass es einige Zeit dauern wird, bis die Steuereinnahmen wieder auf ein ähnliches Niveau steigen, wie vor der Rezession. Bis dahin können die Unternehmen und Steuerpflichtigen auf eine schwächere Einkommenssteuer hoffen.",1,10
"Es ist ein Schock für die Familie: im Pflegeheim für Senioren in Spanien wurden Leichen zwischen lebenden Senioren gefunden. Laut Bericht der Polizei sind alle Pflegepersonal nicht anwesend und es gibt keine Spur davon, dass jemand das Geräusch der Betreffenden hörte.Die Behörden haben nun Ermittlungen aufgenommen und suchen nach einem Mann, der in der Nähe des Pflegeheims gesichtet wurde. Es wird angenommen, dass der Täter bei den Senioren ist, die offensichtlich nicht gepflegt wurden.Das Pflegeheim ist geschlossen und Untersuchungen finden statt. Es ist schwer zu glauben, dass solch ein Missbrauch der Macht und des Vertrauns in der Pflege von Senioren stattfinden konnte. Die Familie der Opfer erwartet, dass Gerechtigkeit geschehen wird und dass jemand für die unerträgliche Situation verantwortlich gemacht wird.",1,12
"""Ein Lastwagenfahrer kam gestern in einem Stau an, der wegen eines schweren Unfalls in der Nähe eines Einkaufszentrums entstanden war. Zwei Menschen wurden schwer verletzt, als sie versuchten, dem Unfall auszuweichen.Das Unglück ereignete sich kurz vor Mitternacht am Montag. Nach Augenzeugenberichten wurde der Lastwagenfahrer beim Anbrechen des Staus aufgefordert, das Fahrzeug an der Seite der Straße zu parken, um den Verkehr wieder in Bewegung zu setzen.",1,18
. In: Die Welt. 21. Oktober 2017 (welt.de [abgerufen am 28. Oktober 2017]).,1,48
"Waldsee (dpa/lrs) - Das heftige Unwetter vom Dienstag hat auch im pfälzischen Waldsee seine Spuren hinterlassen. An möglicherweise 100 Hausdächern gebe es Schäden unterschiedlichen Ausmaßes, sagte der Bürgermeister der Verbandsgemeinde Waldsee, Otto Reiland (CDU), am Mittwoch. Auch ein großer Tabakschuppen, den der Sturm in Schieflage gebracht habe, sei aus Sicherheitsgründen umgelegt worden. «Der ist zu 100 Prozent kaputt.» Die Höhe des Gesamtschadens sei schwer zu schätzen. «200 000 Euro ist bestimmt die Untergrenze», sagte Reiland. Verletzt wurde nach seinen Angaben niemand.Der Sturm riss nach Angaben des Bürgermeisters Ziegel von den Dächern, einige seien auf Autos gefallen. Hagel habe Jalousien zerstört. Die Feuerwehr habe noch am Abend die größten Gefahrenstellen beseitigt. Am Mittwoch kümmerten sich betroffene Hausbesitzer darum, Schäden von Dachdeckern beseitigen zu lassen. Auch müsse das Schadensausmaß für die Versicherungen dokumentiert werden.",0,19
". Bestehende Nutzer haben sich nicht zu registrieren. Mit einer enormen Kampfansage hat er das Duell gegen die Eintracht begonnen. Schon alleine am Spielfeldrand sind sie die besseren und verpassen den Führungstreffer erst kurz nach der Mittellinie. Klar hatte vor wenigen Sekunden noch einen Kopfball aus gutem Abstand an den Pfosten geschlagen. Der Ball springt in die Mitte, wo Aubameyang freistehend steht.",1,40
