text,label,perplexity
"В Киеве возбудили дело против перешедших на сторону ЛНР контрразведчиковСлужба безопасности Украины (СБУ) начала уголовное производство в отношении двух украинских офицеров контрразведки по факту государственной измены. Об этом заявил глава СБУ Валентин Наливайченко, передает УНИАН.",0,9
"Президент Татарстана Рустам Минниханов опубликовал в своем аккаунте вколлаж, обыграв известную песню Михаила Шуфутинского ""Третье сентября"".У главы Татарстана есть традиция – практически каждый день в его Instagram появляется фотография с видом на площадь Свободы в Казани из рабочего кабинета в Доме правительства. Во вторник, 3 сентября, в аккаунте Минниханова было опубликовано очередное фото площади с загнутым уголком, из под которого виден листок календаря с сегодняшней датой.Подписчики президента республики в соцсети оценили, что ""Рустам Нургалиевич тоже шутит"". ""Когда у Рустама Нургалиевича появился классный пиарщик. Пост просто огонь"", - написал один из них.",0,8
"""Четыре пишем - три в уме"". Так по пятибалльной шкале независимые эксперты оценили развитие экономики Беларуси в уходящем году. За последние 12 месяцев страна относительно успешно преодолела ряд экономических проблем. Между тем, как подчеркивают аналитики, существенные шаги по либерализации экономики так и не сделаны, а за относительную экономическую стабильность Беларуси пришлось расплачиваться резким увеличением внешнего государственного долга.По данным Министерства экономики Беларуси, темп роста внутреннего валового продукта за 11 месяцев 2010 года составил чуть больше 7 процентов при прогнозируемых 11-12 процентах. Как отмечает независимый экономист Леонид Злотников, теоретически достигнутые показатели роста ВВП достаточно хорошие.",0,7
"В США в городе Нэшвилл прогремел мощный взрыв. В туристическом районе, где много баров, ресторанов и магазинов – на воздух взлетел фургон. Взрыв был такой сильный, что пострадали более 20 зданий – выбиты стекла, повреждены фасады.Место оцеплено полицией. Сообщается, что перед тем, как все произошло, фургон начал транслировать в громкоговоритель предупреждение, что через 15 минут сработает бомба.Естественно, прохожие тут же покинули это место, отмечает телеканал ""Россия 24"". Но пострадали прибывшие полицейские, один из них лишился слуха.",0,8
"ВАРШАВА, 12 января. /Корр. ТАСС Ирина Полина/. Происходящие в Польше перемены, затронувшие общественные средства массовой информации - это закономерный результат смены власти в стране после победы на парламентских выборах партии ""Закон и справедливость"" (ЗиС) Ярослава Качиньского. Такое мнение в беседе с корреспондентом ТАСС высказали лидеры польских союзов журналистов.""Свобода СМИ - это свобода его владельца. СМИ реализуют свою миссию настолько, насколько им это позволяет руководство"", - отметил глава Ассоциации польских СМИ Марек Трачик.",0,9
"Чем накормят самых нищих россиян в 2019 годуОсновные продукты питания в России в 2019 году в среднем подорожают на 5%. Это составит максимальный уровень инфляции, на который надеются чиновники. Цены на ряд товаров, например, на мясо птицы, останутся стабильными. У такого развития событий есть предпосылки. Так, после новогодних праздников стоимость куриных яиц снизилась на 1,3%.",0,8
"МОСКВА, 3 июня. /ТАСС/. Пресс-секретарь президента РФ Дмитрий Песков не знает, будет ли разрешено американскому инвестору Майклу Калви, находящемуся под домашним арестом, принять участие в Петербургском международном экономическом форуме (ПМЭФ) в конце недели. При этом представитель Кремля отметил, что хотел бы видеть Калви на ПМЭФ. В интервью программе SophieCo на телеканале RT он подчеркнул, что глава государства Владимир Путин держит дело Калви на личном контроле.""",0,10
"Во вторник президент Буш выступил в Белом Доме в защиту достижений своей администрации в области экономики. Однако вероятный кандидат демократов на пост президента США сенатор Джон Керри, выступая в штате Нью-Джерси, в резких тонах осудил экономическую политику президента Буша и обвинил его в пренебрежении американскими ценностями, снижая налоги для богатых американцев и одновременно обременяя средний класс бюджетным дефицитом и растущей государственной задолженностью.«",0,8
"Певица София Ротару выступила на фестивале «Песня года 2019» в Москве. Видео выступления опубликовано на фан-странице артистки в Instagram.«Я очень по вам скучала! Спасибо», — сказала певица после своего выступления. Поклонники вручили певице букеты цветов.Гражданка Украины София Ротару с 1973 года регулярно участвовала в музыкальном фестивале «Песня года», который проводится в Москве.",0,7
"Китайский суд отклонил иск ВИЧ-инфицированного мужчины, утверждавшего, что ему отказали в работе из-за его диагноза.Это первое подобное дело в истории китайской юриспруденции.",0,9
Бразильская авиакомпания TAM запретила пилотам приземляться в условиях дождя.,0,13
"В Киеве вновь пригрозили призвать Россию к ответу «за свои действия»Замминистра по вопросам временно оккупированных территорий Украины Георгий Тука признал неспособность Киева вернуть потерянные после госпереворота территории. Но сложившаяся на данный момент ситуация в долгосрочной перспективе обернется в пользу Украины, а Россия «ответит за свои действия», уверен Тука.В нынешних обстоятельствах Украина не может вернуть Крым и Донбасс. Такое заявление сделал заместитель министра по вопросам временно оккупированных территорий и внутренне перемещенных лиц Украины Георгий Тука в эфире украинского телеканала «112».",0,7
"Депутаты ПАСЕ подтвердили полномочия российских парламентариев, несмотря на отдельные возгласы несогласных.Глава российской делегации, вице-спикер организации Петр Толстой рассказал ""Известиям"", что теперь Россия в течение года сможет спокойно работать в ассамблее, чтобы доносить позицию до европейских депутатов.В то же время он отметил, что российские парламентарии сумели отразить ""недружескую атаку"".""Мы находимся в состоянии постоянной вялотекущей войны, которую нам пытаются навязать Украина, Польша и страны Балтии.",0,8
"В Южной Корее задержано российское грузовое судно ""Севастополь"" компании ""Гудзон"". Об этом ТАСС рассказал инспектор Международной федерации транспортных рабочих (ITF) во Владивостоке Петр Осичанский.По его словам, причиной задержания могут быть санкции США.",0,9
"Тогда на поле боя лорд Кардиган бросил в бой легкую британскую кавалерию, которая попала под огонь пушек русской артиллерии, позиции которой расположились по бокам долины. Несколько сотен кавалеристов попали в ловушку и погибли под огнем в течение 15-20 минут.",0,9
"БЕЛГРАД, 26 фев – РИА Новости. Глава самопровозглашенной республики Косово Хашим Тачи заявил, что уйдет в отставку, если косовский парламент не поддержит присоединения населенных албанцами районов центральной Сербии в рамках предполагаемого соглашения Белграда и Приштины.Тачи в октябре 2018 года рассказал о своем видении ""корректировки границ"" в рамках нормализации отношений между Приштиной и Белградом. Он предложил в рамках будущего всеобъемлющего соглашения обеспечить официальное признание косовской независимости Сербией, присоединить населенные в значительной мере албанцами южносербские муниципалитеты Прешево, Буяновац и Медведжа к самопровозглашенному Косово и открыть для Приштины ""путь членства в ЕС, НАТО и ООН"".""",0,7
"Несколько взрывов серьезно повредили цех по производству тротила оборонного завода ГосНИИ ""Кристалл"" в западной части города Дзержинск в Нижегородской области. За медицинской помощью обратились более 80 человек.ЧП случилось около 11:45 в субботу. Источник агентства РИА Новости уточнил, что имели место три взрыва, грянувшие почти одновременно.В цеху возник пожар на площади около 1200 кв.м.",0,10
"В обновленной версии рейтинга Международной федерации футбольных ассоциаций (ФИФА) четыре команды сохранили свои позиции в первой десятке, но пять команд переместились на другие места.В опубликованном в среду новом рейтинге ФИФА первые четыре места занимают сборные Испании, Бразилии, Голландии и Италии. Германия поднялась на пятое место, а Португалия опустилась на шестое место.Команда Франции осталась на седьмом месте. Сборная Англии поднялась на одну ступеньку и оказалась на восьмом месте в рейтинге ФИФА. Аргентина опустилась на одну позицию, заняв девятое место.",0,6
"ТАМБОВ, 11 апреля. /ТАСС/. Строительство крупнейшего в России тепличного комбината мощностью 100 тысяч тонн томатов и огурцов в год начнется в Мичуринске Тамбовской области. Как сообщили ТАСС в администрации региона, объем инвестиций в проект составит около 25 млрд рублей, а общая площадь комплекса - 107 га.""Тепличный комплекс круглогодичного выращивания овощных культур будет построен в Мичуринском районе Тамбовской области. Объем инвестиций в проект составит около 25 млрд рублей.",0,7
"Официальный YouTube-канал компании Boston Dynamics поздравил подписчиков новым видео с синхронным танцем своих роботов в честь Нового года. Участие в предновогоднем ""концерте"" приняли антропоморфные роботы Atlas, четвероногий робопес Spot и двухметровый робот-грузчик Handle.Роботы станцевали под хит 1960-х Do You Love Me? группы The Contours. ""Вся наша команда собралась вместе, чтобы отпраздновать начало нового года, который, как мы надеемся, будет более счастливым, — сказано в описании к ролику. — Счастливого Нового года от всех нас в Boston Dynamic"".Пользователи соцсетей высоко оценили хореографию роботов.",0,11
"Бразилец Сьело Фильо выиграл второе золото ЧМ по водным видам спортаБразилец Сьело Фильо выиграл второе золото ЧМ по водным видам спортаСьело Фильо преодолел спринтерскую дистанцию за 21,52 секунды, на 0,38 секунды опередив итальянца Луку Дотто.",0,7
"Стоимость монеты опустилась до $0,66, хотя в начале токенсейла она составляла $10Компания Tether объявила о планах по выпуску собственного стейблкоина на блокчейне Algorand. Токены стартапа USDT уже работают на платформах Omni, Ethereum, Tron и EOS.«Расширение Tether в системе Algorand — это фантастическая возможность для нас внести дальнейший вклад в обеспечение совместимости блокчейнов. Нас восхищает потенциал Algorand, который открывается перед другими проектами в децентрализованной экосистеме», — сообщил техдиректор Tether Паоло Ардоино.В конце июня проект провел токенсейл на платформе CoinList, за 3,5 часа команда привлекла $60 млн. Цена альткоина составляла $2,4.",0,11
"Известный гитарист Иван Смирнов скончался на 64-м году жизни, сообщил сегодня создатель Music Box Андрей Большаков. Композитор, лидер группы ""Старый приятель"" Александр Зарецкий поделился с РЕН ТВ воспоминаниями об ушедшем музыканте.""Человек, у которого такая большая семья, столько детей, априори не может быть плохим. У него совершенно потрясающая семья. Дружу с одним из его сыновей, Михаилом. Все чудесные ребята. Прежде всего для меня Иван остается уникальным гитаристом. В эпоху, когда миллионы играют на гитарах, этот человек создал свой стиль, совершенно необыкновенный. Мы потеряли большого музыканта.",0,9
"Утро вторника стало настоящим испытание для автомобилистов Владивостока, многие просто не смогли завести свои автомобили, а потому традиционных пробок в начале рабочей дня сегодня не наблюдалось. Всему виной – морозы, которые накрыли Приморье.",0,8
"Супруга Дмитрия Быкова Ирина Лукьянова рассказала о небольшом улучшении состояния писателя. По ее словам, пока серьезных изменений нет.Напомним, 19 апреля ряд СМИ сообщил, что у Быкова начался сепсис и отек головного мозга. При этом представитель писателя Светлана Большакова опровергла эту информацию.17 апреля Быков должен был выступить с лекцией в Уфе, однако почувствовал себя плохо и был доставлен в местную больницу с подозрением на инсульт. Однако этот диагноз не подтвердился. По словам и.о. главы минздрава Башкирии Максима Забелина, врачи не выявили никаких нарушений в работе центральной нервной системы или мозгового кровообращения.Спустя два дня писателя транспортировали в Москву.",0,8
"Авиакомпания ""Скол"", которая владела потерпевшим крушение вертолетом Ми-8 на Ямале, винит в катастрофе сильный туман и дезориентацию экипажа.""Там не было нехватки топлива. Причина не в этом, а в плохих погодных условиях. На месте катастрофы был сильный туман, произошла потеря пространственного ориентирования"", - цитирует Интерфакс заместителя главы компании Марину Журавлеву.По ее мнению, экипаж действовал правильно.""Но в силу того, что видимость была нулевая, он не увидел ложбину, сверху площадка казалась ровной.",0,9
"Руководство ГТК ""Россия"" не согласно с формулировкой заключения комиссии межгосударственного авиационного комитета по расследованию катастрофы Ту-154 22 августа 2006г. под Донецком. Об этом сообщает пресс-служба компании. Отметим, что комиссия назвала одной из причин катастрофы ""некорректные действия экипажа"". В случае с катастрофой самолета Ту-154 RA-85185 обвинение экипажа в некомпетентных действиях авиакомпания ""Россия"" считает безосновательным. Как отмечается в официальном сообщении компании, подготовка и выполнение полета до возникновения катастрофической ситуации производились в строгом соответствии с правилами выполнения полетов в гражданской авиации.",0,7
"МОСКВА, 20 ноября. /ТАСС/. Мокрый снег и сильная гололедица ожидаются в пятницу в Москве и Подмосковье, сообщается на сайте Гидрометцентра России.Днем в столице от одного градуса мороза до одного градуса тепла, ночью - от минус двух градусов до нуля.В Подмосковье днем температура опустится до двух градусов мороза, в ночь на субботу - до пяти градусов мороза.""Облачно. Осадки (снег, мокрый снег).",0,7
"МОСКВА, 20 ноября. /ТАСС/. Литовский театральный режиссер Эймунтас Някрошюс, который умер в возрасте 65 лет, был атлантом, поддерживающим ""здание"" мирового психологического театра. Такое мнение высказала во вторник в беседе с корреспондентом ТАСС народная артистка РСФСР Людмила Максакова.Литовский театральный режиссер Эймунтас Някрошюс умер в возрасте 65 лет. Об этом во вторник в социальных сетях сообщили его близкие. 21 ноября режиссеру исполнилось бы 66 лет.""Ужас... Обрушилась какая-то огромная часть нашего театрального дома, и сквозняки будут еще сильнее. Театральное пространство едино.",0,7
"Два истребителя F-5 южнокорейских ВВС разбились во время тренировочного полета, сообщает агентство Ренхап.Судьба трех пилотов истребителей пока неизвестна.На поиски пилотов отправлены два вертолета.О причинах крушения истребителей не сообщается.",0,7
"Медведев поздравил победителей ЧМ по водным видам спортаМедведев поздравил победителей ЧМ по водным видам спортаПремьер поблагодарил спортсменов, тренеров, болельщиков, волонтеров и всех организаторов чемпионата. По его словам, драйв мирового первенства поможет спортсменам и дальше добиваться успехов.россия, чемпионат мира по водным видам спорта, дмитрий медведев, казань, чемпионат мира по водным видам спорта в казани, спортПремьер поблагодарил спортсменов, тренеров, болельщиков, волонтеров и всех организаторов чемпионата.",0,3
"СОЧИ, 11 мар — РИА Новости. Президент России Владимир Путин доволен тем, как выступает российская паралимпийская сборная в Сочи, и гордится спортсменами.Путин во вторник встретился с президентом Международного паралимпийского комитета Филиппом Крейвеном. Они обсудили организацию соревнований, условия их проведения, обслуживание спортсменов и техническое обеспечение. Путин поблагодарил Крейвена за высокие оценки, которые тот дал работе организаторов игр.Глава российского государства отметил, что посетил несколько соревнований.",0,7
"Президент Венесуэлы Уго Чавес сообщил, что возвращается на родину по завершении сеанса радиотерапии в онкологической клинике на Кубе.По словам Чавеса, проводить его в аэропорт прибыл лично президент Кубы Рауль Кастро.""В эту самую минуту мы вылетаем из международного аэропорта имени Хосе Марти. Мы направляемся на юг, к нашей великой Родине! Спасибо, тебе, Господь!"", - написал Чавес на своей странице в Twitter.Очередной курс лечения Чавеса на Кубе длился три недели.",0,9
"ТАСС, 5 июня. Россиянин Сергей Шубенков, выступающий под нейтральным флагом, занял первое место в беге на 110 м с барьерами на турнире в Турку (Финляндия).27-летний спортсмен показал результат 13,18 секунды. Второе место занял венгерский бегун Балаж Байи (13,53). Третьим стал француз Паскаль Мартино-Лагард (13,60).",0,12
"Число случаев заражения лихорадкой Эбола превысило 10 тысяч, жертвами вируса стали уже 4 992 человека, говорится в новом докладе Всемирной организации здравоохранения.Лишь 27 случаев отмечены за пределами очага распространения болезни в Сьерра-Леоне, Либерии и Гвинее.",0,12
"В Пензе сотрудники Росгвардии помогли пенсионерке, которая потеряла сознание на улице. Все произошло рядом с Управлением ведомства. Женщине стало плохо, она упала на тротуар.",0,10
"В школе добавили, что пока не знают ничего о судьбе родителей и педагога.По числу жертв кемеровский пожар — один из семи крупнейших за 100 лет наряду с пожарами в гостинице ""Россия"" в Москве (1977, 42 жертвы), в самарском УВД (1999 год, 57 жертв), в общежитии РУДН в Москве (2003, 44 жертвы), в доме престарелых в станице Камышеватская в Краснодарском крае (2007, 63 жертвы), в клубе ""Хромая лошадь"" в Перми (2009, 153 жертвы) и в психоневрологическом интернате в Луке в Новгородской области (2013, 37 жертв).",0,9
"В консультациях принимают участие делегации из России, Афганистана, Индии, Ирана и Китая.""Стоит отметить возросший военный потенциал талибов*, а именно их способность осуществлять масштабные и хорошо подготовленные нападения на административные центры афганских провинций"", — подчеркнул Патрушев.",0,9
"по итогам 2019 года превысит 5 миллиардов рублей, сообщила губернатор Югры""Туризм в Югре на подъеме. По итогам этого года оборот туристической отрасли составит более 5 миллиардов рублей... Сегодня мы можем предложить интереснейшие маршруты по достопримечательностям нашего региона. Это Археопарк – уникальный парк бронзовых скульптур обитателей Каменного века, и, конечно, маршрут на одну из самых высоких гор Уральского хребта – гору Неройку"", - сказала Комарова, открывая XVIII выставку-ярмарку ""ЮграТур"".По ее словам, правительство автономного округа работает над тем, чтобы увеличить количество и повысить качество предложений, связанных с въездным туризмом.",0,9
"МОСКВА, 26 сентября. /ТАСС/. Люди, пострадавшие в аварии с рейсовым автобусом в городском округе Домодедово Московской области, получили травмы средней тяжести, тяжелых травм нет, сообщили ТАСС в пресс-службе администрации муниципалитета.""В автобусе было 12 человек, пострадали 8. Погибших и в тяжелом состоянии нет, повреждения средней тяжести. Трое направлены в Домодедовскую ЦГБ, остальные - в Подольск"", - сообщили в пресс-службе городского округа.По данным минздрава Московской области, после ДТП были доставлены в больницу два человека. ""В результате ДТП в Домодедове пострадало два человека.",0,7
"Большой вечер бокса пройдет в понедельник, 16 ноября. Турнир боксерской серии ""Короли нокаутов Трофи"" состоится без зрителей, но его формат и состав участников будет интересен фанатам единоборств. Восемь боксеров суперсреднего веса определят победителя серии за один день, а известные тяжеловесы ""разбавят"" это зрелище.""Восьмерку"" суперсреднего веса составили, с одной стороны, такие известные боксеры, как Максим Смирнов (на его счету 8 побед), Равшан Эргашев (5 побед и 0 поражений) и представитель Армении Арест Саакян (4-0).",0,9
"В Соликамске в эти дни также проходит фестиваль детских любительских театров ""Территория детства"", который соберет около 200 участников - представителей 11 детских театров из России, Литвы и Эстонии, которые представят соликамцам свои театральные постановки.""",0,7
"Премьер-министру Великобритании и членам ее семьи президент России пожелал «крепкого здоровья, счастья и успехов», а британскому народу — благополучия и процветания (отношения между Россией и Великобританией остаются напряженными после отравления в марте в британском Солсбери бывшего полковника ГРУ Сергея Скрипаля и его дочери Юлии. Британские власти в случившемся обвинили Россию, Москва эти заявления неоднократно отрицала).«Между двумя странами накоплен значительный опыт сотрудничества в различных сферах», — заявил Путин в поздравлении премьер-министру Израиля.",0,8
"МОСКВА, 4 мая. /ТАСС/. В начале этого года в разных регионах России прошла череда жестоких действий, совершенных подростками в школах по сценарию, очень похожему на события 1999 года в американской школе ""Колумбайн"". Установлено, что в них принимали участие члены закрытых сообществ в социальных сетях, посвященных массовому убийству. Его совершили два ученика старших классов, напав на своих одноклассников и учителей. Тогда подростки ранили 37 человек, из них 13 — смертельно. После этого школьники застрелились сами.Психологи и эксперты рассказали ТАСС о том, какая работа сейчас ведется в российских школах, чтобы не допустить повторения трагедий и вычислить среди учеников возможного ""колумбайнера"".",0,7
"В России могут появиться религиозные партииПохоже, в России повторяется история конца перестройки, когда служители культа активно пошли во власть. Затем РПЦ запретила православным священникам заниматься политикой, а федеральное законодательство — создавать партии по национальному и религиозному признаку. Теперь верующие активисты надеются снова стать партийными.Чтобы выяснить, нужны ли стране религиозные политические партии, протоиерей Всеволод Чаплин пригласил на «круглый стол» представителей трех основных конфессий. «Мне известно, что как минимум три группы планируют создать партии на основе христианских ценностей, — сообщил он. — Могут появиться и православные фракции в уже существующих партиях...",0,7
"Президент Франции Эммануэль Макрон с супругой Бриджит приехали в Москву на финал чемпионата мира по футболу. Сборная Франции играет с командой Хорватии на стадионе ""Лужники"".Перед матчем чету Макрон принял президент России Владимир Путин. Российский лидер подарил супруге французского президента букет из пионов и роз, пишет РИА Новости. Перед разговором с президентом Франции Путин неформально побеседовал с Бриджит.",0,7
"В КБР рассказали о новых случаях заражения коронавирусомВ КБР рассказали о новых случаях заражения коронавирусомДвое новых заразившихся коронавирусом в Кабардино-Балкарии вернулись из Саудовской Аравии, они переносят болезнь в легкой форме; число заболевших в республике... РИА Новости, 01.04.2020НАЛЬЧИК, 1 апр – РИА Новости. Двое новых заразившихся коронавирусом в Кабардино-Балкарии вернулись из Саудовской Аравии, они переносят болезнь в легкой форме; число заболевших в республике выросло до 8 человек, сообщает оперативный штаб региона.Ранее сообщалось, что в Кабардино-Балкарии зарегистрировано шесть случаев коронавирусной инфекции.",0,4
"Борьбу за право примерить корону победительницы в этом году вели 54 конкурсантки со всех концов нашей страны - от Москвы и Твери до Петропавловска-Камчатского и Владивостока. Но в итоге победила Дарья Коновалова.Главной темой конкурса в 2010 году стали ""ритмы времени"".""Наша жизнь меняется с каждым днем.",0,11
"Органам правопорядка удалось обезвредить банду, которая занималась похищением людей. Всего сотрудниками полиции были схвачены более 40 преступников, сообщает пресс-служба МВД России.Операция проходила на территории Хасавюрта. Сразу в пяти местах действовали группы захвата. В полиции отмечают, что появление полицейским стало полной неожиданностью для бандитов, а потому их захват произошел без единого выстрела.В банду входило шесть местных жителей разного возраста и социального положения. Самым старшим из них был 50-летний главарь.",0,8
"БЕРЛИН, 22 фев — РИА Новости, Ангелина Тимофеева.",0,16
"Американская актриса и певица Ариана Гранде опубликовала фотографию в откровенном образе в своём Instagram-аккаунте.На размещённом снимке 26-летняя звезда позирует в кожаном костюме лилового цвета, состоящего из бюстгальтера, трусов, а также баски на талии. Исполнительница также дополнила образ чокером в тон и белыми ботинками на высоких каблуках.В таком костюме Гранде снялась в клипе Rain On Me вместе с Леди Гагой.",0,11
"Телепрограмма Би-би-си ""Панорама"" получила эксклюзивный допуск в недавно созданный в КНДР университет, который частично финансируется западными странами.Уже на входе в Пхеньянский университет науки и техники становится ясно, что это - не совсем обычное учебное заведение.Наша машина проезжает через контрольно-пропускной пункт, где нас тщательно осматривает караульный.Оказавшись на территории комплекса, мы слышим звуки песни, и к нам выходит группа марширующих молодых людей - студентов университета.Все они - дети больших начальников, в том числе членов военного командования страны.""За нашего главнокомандующего Ким Чен Ына мы отдадим свои жизни"", - поют они по дороге в столовую, где уже накрыт завтрак.""",0,8
"Мишустин в ходе беседы отчитался о разработанном плане восстановления после пандемии коронавируса. Пакет господдержки включает три этапа, порядка 500 различных мер и оценивается в 5 трлн долларов.Согласно панам кабмина, в рамках первого этапа (до III квартала) планируется ""стабилизировать ситуацию, не допустить дальнейшего падения доходов"". На втором этапе (до июня 2021 года) - кабмин намерен обеспечить рост доходов населения и довести их до докризисного уровня.",0,9
